id,url,account,text,date,retweet,favorite,mentioned,hashtags,geotags,keyword
"1024446121702187008","https://twitter.com/Conservative_VW/status/1024446121702187008","Conservative_VW","Being Democrat 101 ... #TrumpTampa pic.twitter.com/lGoJxWmPXI", "20180731","17","23","","#TrumpTampa", "", "Conservative 101"
"1024424022052810752","https://twitter.com/Conservative_VW/status/1024424022052810752","Conservative_VW","Being Democrat 101 .... pic.twitter.com/4B0OBEjq7r", "20180731","63","76","","", "", "Conservative 101"
"1024362572668006400","https://twitter.com/Conservative_VW/status/1024362572668006400","Conservative_VW","Being Democrat 101 .... pic.twitter.com/h9TwFy8scO", "20180731","21","43","","", "", "Conservative 101"
"1024340147398164481","https://twitter.com/stump54jumper/status/1024340147398164481","stump54jumper","again the dem/lib/socialist/communist/islamic/nazi ploy to blame their enemy with what they themselves are actually doing! joesph goebbels 101 ! she is part of the brown shirts going after conservative just like the nazis went after the Jews after blaming them with their woes! https:// twitter.com/1Romans58/stat us/1024323231300431872 …", "20180731","0","0","","", "", "Conservative 101"
"1024298272129728513","https://twitter.com/kellystrantz/status/1024298272129728513","kellystrantz","You're not being shadow banned, I'm a conservative and I see everything. 1. Change your Twitter settings, you can be notified when only certain people Tweet. Social Media 101 , the more you use it the more you Tweets push through. Change your filter settings, do it from a laptop!!", "20180731","1","0","","", "", "Conservative 101"
"1023982814214139905","https://twitter.com/RoseBurkee/status/1023982814214139905","RoseBurkee","How To Piss Off A Conservative 101 : https:// buff.ly/2JL2Nbn #LiberalAF #HowTo #mustread #politicalhumor #lol #haha #humor #satire #politicalsatire #MondayMotivation pic.twitter.com/c3B9NStoOU", "20180730","0","0","","#LiberalAF #HowTo #mustread #politicalhumor #lol #haha #humor #satire #politicalsatire #MondayMotivation", "", "Conservative 101"
"1023814312408674304","https://twitter.com/800TrollFree/status/1023814312408674304","800TrollFree","The Dossier was funded by the owner of The VERY Conservative Paper,Washington Free Beacon. Mueller is a Marine and Republican. BTW,it is not illegal to investigate a sitting President. See: Checks and Balances (Civics 101 )", "20180730","6","57","","", "", "Conservative 101"
"1023790915171872769","https://twitter.com/EyeOfSoros/status/1023790915171872769","EyeOfSoros","The Left doesn't hate u for being #Conservative or for going against #DavidHogg -they hate you because you're better looking and more intelligent than he is. #Liberals wish YOU were the Conservative . As is, they cannot mock your looks or brains. It's Liberalism 101 , #KyleKashuv", "20180730","0","0","","#Conservative #DavidHogg #Liberals #KyleKashuv", "", "Conservative 101"
"1023728472877760513","https://twitter.com/Real_Facts_Only/status/1023728472877760513","Real_Facts_Only","Oh, it wasn't only preemptive, but in the legal world it's Legal 101 . Those facts don't fit the bias of Newsmax. I'm registered undeclared since 1980's for a reason...to be reminded to avoid liberal or conservative bias. If we achieve that we'd have more truth revealed.", "20180729","0","0","","", "", "Conservative 101"
"1023641621072687105","https://twitter.com/david_manthorp/status/1023641621072687105","david_manthorp","Such a ridiculous, context-free statement to make. Rich white conservative 101 - clueless", "20180729","0","0","","", "", "Conservative 101"
"1023613422347243520","https://twitter.com/Conservative_VW/status/1023613422347243520","Conservative_VW","Being Democrat 101 .... pic.twitter.com/wuu4oJ3XKR", "20180729","25","43","","", "", "Conservative 101"
"1023607287351599104","https://twitter.com/AG_Conservative/status/1023607287351599104","AG_Conservative","Putting aside the fact that I do have an MBA, this is econ 101 stuff that anyone with a basic understanding of trade and economics should understand.", "20180729","0","0","","", "", "Conservative 101"
"1023599933239128064","https://twitter.com/RBrown_101/status/1023599933239128064","RBrown_101","https://www. politifact.com/punditfact/sta tements/2018/jun/21/blog-posting/no-bill-clinton-law-separating-families/ … First read this about Clinton’s law. And then remember that Trump only used his executive order after claiming he had zero power, yet only chose to use it following intense conservative backlash. If there was no backlash, he would have done nothing", "20180729","0","33","","", "", "Conservative 101"
"1023569990782472192","https://twitter.com/skantrow/status/1023569990782472192","skantrow","Anti-liberal resentment 101 : self-described conservative speculates about the results of driving through a liberal enclave with a MAGA bumper sticker. The alternatives? Either her car is vandalized, or it means liberals don't actually care about politics. pic.twitter.com/zuz5eXIG9D", "20180729","0","4","","", "", "Conservative 101"
"1023563739948306432","https://twitter.com/KaptainKirk2233/status/1023563739948306432","KaptainKirk2233","Twitter to immersed in their Ideo-Left Love Agenda to realize the 20% drop in stock due to membership declining was mainly due 2 their bias against all things Republican / Conservative ! “Economics 101 dont piss off 1/2 ur customers”!", "20180729","3","6","","", "", "Conservative 101"
"1023498733219196928","https://twitter.com/obamolizer/status/1023498733219196928","obamolizer","Conservative 101 | #JuanWilliams tries to give Obama credit for the booming economy. #GregGutfeld destroys... http:// obama.trendolizer.com/2018/07/conser vative-101-juan-williams-tries-to-give-obama-credit-for-the-booming-economy-greg-gutfeld-destr.html … pic.twitter.com/RxAqDvNz2w", "20180729","1","1","","#JuanWilliams #GregGutfeld", "", "Conservative 101"
"1023468541914357760","https://twitter.com/real_aaron_reed/status/1023468541914357760","real_aaron_reed","This is socialism 101 . It is constant with socialism, anywhere it has been tried it has led to human rights violations. Human rights violations are synonymous with socialism.", "20180729","0","0","","", "", "Conservative 101"
"1023420895120044033","https://twitter.com/SeaRavenPress/status/1023420895120044033","SeaRavenPress","True Conservatives love the Southern Confederacy! Read our bestselling book Confederacy 101  & find out why! SEA RAVEN PRESS: Conservative Books, Real History! http://www. SeaRavenPress.com pic.twitter.com/DV9PkqAuru", "20180729","2","3","","", "", "Conservative 101"
"1023417388379779075","https://twitter.com/r7yrb7/status/1023417388379779075","r7yrb7","Conservative Gov 101 : Deep cuts to all social goods. Schools/Hospitals/Income Support/Welfare Agencies/Consumer Protection (ACCC)/ Then; a year B 4 election restore SOME funds & say “we’ve increased support” Yesterday proves we’re onto your BS.", "20180728","1","3","","", "", "Conservative 101"
"1023393828999491584","https://twitter.com/vegod_jean/status/1023393828999491584","vegod_jean","Probably too conservative .", "20180728","3","7","","", "", "Conservative 101"
"1023032459322114053","https://twitter.com/Gator15Nation/status/1023032459322114053","Gator15Nation","Economics 101 : @Twitter , quit #Shadowbanning see stocks rise. @facebook , quit banning #Conservatives , see stocks rise. How are these 2 huge companies losing $$ in this economy? It’s not that hard to figure out... America is conservative ! Proofs in the pudding, y’all ...", "20180727","4","8","@Twitter @facebook","#Shadowbanning #Conservatives", "", "Conservative 101"
"1022981497630928897","https://twitter.com/garthmullins/status/1022981497630928897","garthmullins","Mainstreaming Nazi propaganda 101 . When I was a socialist opinion columnist, my paper grew more conservative after it was bought by Postmedia. But the TO Sun is in Rebel Media territory, promoting Ford Nation, conspiracy theories and a white nationalist mayoral candidate. https:// twitter.com/joe_warmington /status/1022910646239862786 …", "20180727","0","2","","", "", "Conservative 101"
"1022977911526236160","https://twitter.com/SeaRavenPress/status/1022977911526236160","SeaRavenPress","Learn the truth about slavery! Read our bestselling book, Slavery 101  & get the facts! SEA RAVEN PRESS: Conservative Books, Real History! http://www. SeaRavenPress.com pic.twitter.com/Nm6FIIDcPb", "20180727","0","1","","", "", "Conservative 101"
"1022787886234705920","https://twitter.com/StefanBeyron/status/1022787886234705920","StefanBeyron","Being conservative 101 :when reality doesn't conform to your delusions, reject it and substitute it with your own. And how do they know that the shoe belongs to trump? It's from trump's China made America first line! #TheRightCantMeme", "20180727","0","11","","#TheRightCantMeme", "", "Conservative 101"
"1022710581235613696","https://twitter.com/Conservative_VW/status/1022710581235613696","Conservative_VW","Being Democrat 101 ... pic.twitter.com/GAbiFMYubM", "20180727","39","85","","", "", "Conservative 101"
"1022673460827283457","https://twitter.com/hip_hop_purist/status/1022673460827283457","hip_hop_purist","I feel like the most “duh” statement about game developers—-is there often small businesses. Talk to any small business owner—and often they lean fiscally conservative . Economics 101 .", "20180726","0","1","","", "", "Conservative 101"
"1022661136007802880","https://twitter.com/Victoria59L/status/1022661136007802880","Victoria59L","Yep, I’m a cardholding conservative . Things are going to change, we need change. Will things be perfect? No. But it will be way better than what we had in the last 15 years", "20180726","0","15","","", "", "Conservative 101"
"1022657140983574530","https://twitter.com/jodi_my_101/status/1022657140983574530","jodi_my_101","#Twitter allows the #PedoGate clan to tweet but if you're a #Conservative you are shadow banned. The world of twitter is upside down pic.twitter.com/2ZvmjgVu3M", "20180726","0","0","","#Twitter #PedoGate #Conservative", "", "Conservative 101"
"1022630979293179907","https://twitter.com/LiteraryTitan/status/1022630979293179907","LiteraryTitan","Conservative Views 101 Plus is a series of essays that address important topics such as #immigration #politics #DonaldTrump #terrorists #racism and other #conservative #Republican views. Can it get any better than that? Yes, it can! #Kindle #eBook https:// amzn.to/2mKLHRJ pic.twitter.com/Bfgg0S7YU9", "20180726","0","0","","#immigration #politics #DonaldTrump #terrorists #racism #conservative #Republican #Kindle #eBook", "", "Conservative 101"
"1022555784864047104","https://twitter.com/gary2390/status/1022555784864047104","gary2390","https:// youtu.be/Bnj-VWx2D-o?t= 1m48s … Twitter is lying just like FaceBook. Both are full of SH!T shielding main stream liberal bias while censoring conservative speech. College level Censorship 101 !", "20180726","0","0","","", "", "Conservative 101"
"1022511951283474432","https://twitter.com/susanal79725793/status/1022511951283474432","susanal79725793","Freedom of speech and “mocking politicians “, is only allowed and ok if mocking a conservative ! Boycott 101 .5", "20180726","0","3","","", "", "Conservative 101"
"1022503177654947841","https://twitter.com/buffettvalue/status/1022503177654947841","buffettvalue","Basis on $ yy is $99. Now green at $ 101 . Think i’ll be more conservative and look for a $110 target vs $130. Need to start locking down some profits when they are there. Riding enough longterm winners.", "20180726","0","0","","", "", "Conservative 101"
"1022502437049880577","https://twitter.com/DoyleGlobal/status/1022502437049880577","DoyleGlobal","Radio Hosts Suspended For Calling Sikh Attorney General ‘Turban Man’: NJ 101 .5 FM is investigating the conservative hosts' incendiary comments. http:// s.doyle.media/Qcrzy4 pic.twitter.com/es93PpLGVb", "20180726","0","0","","", "", "Conservative 101"
"1022499840826257408","https://twitter.com/alfie322/status/1022499840826257408","alfie322","have been called, Attorney General. 3. AG Grewal has a long history of being a public servant and has impressive background. 4. 101 .5 was to Chris Christie what Fox is to trump- state run media full of conservative bias. The problem is not AG Grewal or his religion.", "20180726","0","0","","", "", "Conservative 101"
"1022429353727152129","https://twitter.com/therealOCNYDems/status/1022429353727152129","therealOCNYDems","CAUGHT RED HANDED!!! Nearly half of Assemblyman Miller’s (R- 101 ) Conservative Party petition signatures are potential forgeries. Support @McEvoyNY101 for 101st Assembly. https://www. cityandstateny.com/articles/polit ics/campaigns-elections/voters-question-petition-signatures-assemblyman-brian-miller …", "20180726","1","1","@McEvoyNY101","", "", "Conservative 101"
"1022231456767246338","https://twitter.com/marty888nyc/status/1022231456767246338","marty888nyc","From conservative Trump-supporting @nypost Maybe Trump skipped Econ 101 during his days at the Wharton business school, but there’s no way he will be able to bail his way out of this economic mess. Full opinion piece here: https:// nypost.com/2018/07/24/tru mp-cant-bail-out-all-americans-hurt-by-his-trade-war/ …", "20180725","0","1","@nypost","", "", "Conservative 101"
"1022215860226744320","https://twitter.com/goosedoggy/status/1022215860226744320","goosedoggy","The influx of conservatives into the GOP, plus Reagan's post-Watergate popularity, led to the polarization of both parties where the Democrats are now the liberal/progressive party and Republicans are the  conservative  party. American Government 101 .", "20180725","0","0","","", "", "Conservative 101"
"1022137483310419968","https://twitter.com/Matt_Cates/status/1022137483310419968","Matt_Cates","A lot of Conservatives WERE liberals (raises hand), so we do understand. I don't see nearly as many who *start out* conservative & then suddenly forget about things such as High School Civics or Econ 101 .", "20180725","0","0","","", "", "Conservative 101"
"1022128381947719685","https://twitter.com/TrentFerrington/status/1022128381947719685","TrentFerrington","You are showing your ignorance of a capitalist economy. You learn this in Econ 101 at most American universities your freshman year. After following you on twitter for a while, I'm not sure you understand American Conservative principles.", "20180725","0","0","","", "", "Conservative 101"
"1022110263951020032","https://twitter.com/abbottnation/status/1022110263951020032","abbottnation","Commentary on “OMB estimated that new legislation enacted since release of Feb budget-would add $ 101 billion more to 2019 deficit, pushing it above $1 trillion” Fiscal conservative & I don’t understand how this is in interest of future? Under O this was all we talked about.", "20180725","0","1","","", "", "Conservative 101"
"1022003618973659137","https://twitter.com/Michael_Faherty/status/1022003618973659137","Michael_Faherty","Yes...but this perspective on the fundamental falseness of the liberal media is basically Republican 101 . It may be Orwellian but all of my Republican uncles think this & they're not even that conservative or pro-Trump.", "20180725","0","0","","", "", "Conservative 101"
"1021976289090170886","https://twitter.com/NormaGe47021513/status/1021976289090170886","NormaGe47021513","Via Villi Wilson @Conservative _VW on Twitter: Being Democrat 101 ... Chappaquiddick ... Ted Kennedy left the scene of his own accident with a drowned girl still in the car... How was that empowering that woman and lifting her up out of that submerged car? pic.twitter.com/aYJWUpFNDU", "20180725","0","0","@Conservative","", "", "Conservative 101"
"1021969394388197376","https://twitter.com/Conservative_VW/status/1021969394388197376","Conservative_VW","Being Democrat 101 .... pic.twitter.com/cvBKT3FJ0Q", "20180725","29","62","","", "", "Conservative 101"
"1021950720667340801","https://twitter.com/Conservative_VW/status/1021950720667340801","Conservative_VW","Being Democrat 101 ... Chappaquiddick ... Ted Kennedy left the scene of his own accident with a drowned girl still in the car .... How was that empowering that woman and lifting her up out of that submerged car? pic.twitter.com/JoTmWsQSLf", "20180724","546","805","","", "", "Conservative 101"
"1021942022842793984","https://twitter.com/mahdi_charara/status/1021942022842793984","mahdi_charara","this narrative that’s pushed regarding college campuses is a gross generalization. to attack colleges solely because students/professors are liberal is snowflake-ism 101 . there are only anomalies where conservative speakers are suppressed (which is wrong), this isn’t an epidemic", "20180724","0","1","","", "", "Conservative 101"
"1021874060622356480","https://twitter.com/terry_renaud/status/1021874060622356480","terry_renaud","A conservative anti-student mvt flier from @UCBerkeley , 1965, includes a mock curriculum: Riot 101 , Insurrection 121, Russian, Dirty Books 101 , Civil Disobedience, Police Car Sit-In 331, Car Burning Lab, Sandal Mending 302, 5hrs/wk on Communism! Not bad. #newleft pic.twitter.com/nP3GX1W2Mc", "20180724","4","7","@UCBerkeley","#newleft", "", "Conservative 101"
"1021869027277332480","https://twitter.com/Grimeandreason/status/1021869027277332480","Grimeandreason","This is the kind of smear that can only continue so long as no journalist actually tries to pin down answers to these questions. These are basic, adversarial, journalism 101 questions. But that'd require the media stop presenting the Jewish community as one, conservative bloc.", "20180724","0","1","","", "", "Conservative 101"
"1021857704313147393","https://twitter.com/Conservative_VW/status/1021857704313147393","Conservative_VW","Being Democrat 101 ..... pic.twitter.com/8W8e4bBFDD", "20180724","71","134","","", "", "Conservative 101"
"1021781945955438593","https://twitter.com/Conservative_VW/status/1021781945955438593","Conservative_VW","Being Democrat 101 .... pic.twitter.com/JFitjJLQ6Y", "20180724","19","43","","", "", "Conservative 101"
"1021771712898248704","https://twitter.com/northernpuppy/status/1021771712898248704","northernpuppy","RT The indoctrination starts at school. Progressive teachers, Marxism 101 and 202. Clowardpiven with advanced education into Socialism mixed with communism. The goal, eradicate a 240 year American Constitution!!! #MAGA #WalkAway #Conservative #Trump", "20180724","2","8","","#MAGA #WalkAway #Conservative #Trump", "", "Conservative 101"
"1021752660813217792","https://twitter.com/Freddie_Eff/status/1021752660813217792","Freddie_Eff","What the hell are they teaching in law school? Conservative Law 101 : How to apply your personal ideology to the legal code.", "20180724","1","1","","", "", "Conservative 101"
"1021707413320294401","https://twitter.com/DKieft/status/1021707413320294401","DKieft","Conservative indoctrination 101", "20180724","1","10","","", "", "Conservative 101"
"1021692575248470017","https://twitter.com/obamolizer/status/1021692575248470017","obamolizer","Conservative 101 | 'View' hosts complain that #President #Trump isn't a role model like Obama.... http:// obama.trendolizer.com/2018/07/conser vative-101-view-hosts-complain-that-president-trump-isnt-a-role-model-like-obama-meghan-mccain.html … pic.twitter.com/jlDlV9b0pO", "20180724","0","0","","#President #Trump", "", "Conservative 101"
"1021589965350887426","https://twitter.com/jodi_my_101/status/1021589965350887426","jodi_my_101","Conservative blogger? Bahahaha! No way in hell you are a conservative . I hate RINOS like you", "20180723","0","0","","", "", "Conservative 101"
"1021517545952735235","https://twitter.com/BigDamnHerosSir/status/1021517545952735235","BigDamnHerosSir","That's exactly what would happen. You'd get more conservative , thinking your smaller corner of the world reflected the world at large And that's Dad 101 , I think. Failing to reassess quotes to see if they still apply in an ever-changing world", "20180723","0","1","","", "", "Conservative 101"
"1021509673869033475","https://twitter.com/SeaRavenPress/status/1021509673869033475","SeaRavenPress","True Conservatives love the Southern Confederacy! Read our bestselling book Confederacy 101  & find out why! SEA RAVEN PRESS: Conservative Books, Real History! http://www. SeaRavenPress.com pic.twitter.com/8KLAAxxrA6", "20180723","0","2","","", "", "Conservative 101"
"1021485175656595458","https://twitter.com/SocialNewsDaily/status/1021485175656595458","SocialNewsDaily","How To Piss Off A Conservative 101 https:// buff.ly/2JL2Nbn #politics #satire pic.twitter.com/5vjBfzYE9l", "20180723","0","0","","#politics #satire", "", "Conservative 101"
"1021424231664381952","https://twitter.com/Conservative_VW/status/1021424231664381952","Conservative_VW","Being Democrat - ..... Venezuela 101 pic.twitter.com/UeJTXELeAA", "20180723","18","40","","", "", "Conservative 101"
"1021419582962233346","https://twitter.com/SaffiEriksdottr/status/1021419582962233346","SaffiEriksdottr","I mean ... how would you know that when you don't have the faintest clue what narrative you're even talking about? FFS, man. Back when I was a conservative I prided myself on understanding liberal arguments in order to pick them apart. Know your enemy is like Debate 101 .", "20180723","0","1","","", "", "Conservative 101"
"1021399500009570304","https://twitter.com/hip_hop_purist/status/1021399500009570304","hip_hop_purist","So—-U can joke about molesting kids—and as long as U wait 10 years—make sure white liberals agree/like with u— it’s all good But Colin(being that he’s conservative ), has some nerve making a joke about women being gone(silence)—and not apologizing-he’s bad? White liberalism 101", "20180723","0","0","","", "", "Conservative 101"
"1021265535588282368","https://twitter.com/blissedoutPcock/status/1021265535588282368","blissedoutPcock","Conservative Clean Energy Summit September 5th-7th 2018, Washington, DC http:// yc4er.org/save-the-date- 2018-conservative-clean-energy-summit/ … Renewable Energy 101 | National Geographic https:// youtu.be/1kUE0BZtTRc via @YouTube", "20180723","0","0","@YouTube","", "", "Conservative 101"
"1021254326025515008","https://twitter.com/Conservative_VW/status/1021254326025515008","Conservative_VW","Psycho Babble 101 ... pic.twitter.com/0Gnti47uvg", "20180723","53","128","","", "", "Conservative 101"
"1021174880992219136","https://twitter.com/RATTLESNAKE_101/status/1021174880992219136","RATTLESNAKE_101","Opinion | This conservative would take Obama back in a nanosecond https:// wapo.st/2uQXbXA?tid=ss _fb&utm_term=.911176c3f553 …", "20180722","0","0","","", "", "Conservative 101"
"1021174806807531520","https://twitter.com/RATTLESNAKE_101/status/1021174806807531520","RATTLESNAKE_101","Opinion | This conservative would take Obama back in a nanosecond https:// wapo.st/2uQXbXA?tid=ss _tw&utm_term=.911176c3f553 …", "20180722","0","0","","", "", "Conservative 101"
"1021159180642766849","https://twitter.com/euqueromorri/status/1021159180642766849","euqueromorri","@lecalvodhr @BryanDechart god bless america @realDonaldTrump @moura_ 101 how do you feel about conservative android whores?", "20180722","0","1","@lecalvodhr @BryanDechart @realDonaldTrump @moura_","", "", "Conservative 101"
"1021156435101507584","https://twitter.com/Conservative_VW/status/1021156435101507584","Conservative_VW","Being Democrat 101 ... pic.twitter.com/Y053PTbRSr", "20180722","28","91","","", "", "Conservative 101"
"1021076439930736641","https://twitter.com/JDWarren1000/status/1021076439930736641","JDWarren1000","Moreover, political ideologies often overlap a fair bit. This is political theory 101 . “Populism.” Sure, like there isn’t a conservative strain of populism.", "20180722","0","1","","", "", "Conservative 101"
"1021066709942202368","https://twitter.com/Conservative_VW/status/1021066709942202368","Conservative_VW","Being Democrat 101 ... pic.twitter.com/ujfPOxIz9b", "20180722","11","32","","", "", "Conservative 101"
"1021066095313137664","https://twitter.com/Conservative_VW/status/1021066095313137664","Conservative_VW","Being Democrat 101 ... pic.twitter.com/ReloOajSfS", "20180722","28","45","","", "", "Conservative 101"
"1021065618848604161","https://twitter.com/Conservative_VW/status/1021065618848604161","Conservative_VW","Being Democrat 101 .... pic.twitter.com/wPt4qxOZo0", "20180722","28","60","","", "", "Conservative 101"
"1021063641418772480","https://twitter.com/Conservative_VW/status/1021063641418772480","Conservative_VW","Being Democrat 101 ...... pic.twitter.com/oloGZBPRpN", "20180722","73","86","","", "", "Conservative 101"
"1021058856586117120","https://twitter.com/Freddie_Eff/status/1021058856586117120","Freddie_Eff","What the hell are they teaching in law school? Conservative Law 101 : How to apply your personal ideology to the legal code.", "20180722","0","0","","", "", "Conservative 101"
"1021002305783689217","https://twitter.com/Warrenolizer/status/1021002305783689217","Warrenolizer","Conservative 101 | #ElizabethWarren uses fake news to explain why the low unemployment numbers under Trump... http:// warren.trendolizer.com/2018/07/conser vative-101-elizabeth-warren-uses-fake-news-to-explain-why-the-low-unemployment-numbers-under-t.html … pic.twitter.com/kBAS2UFSqC", "20180722","0","0","","#ElizabethWarren", "", "Conservative 101"
"1020890175801446400","https://twitter.com/Conservative_VW/status/1020890175801446400","Conservative_VW","Being Democrat 101 .... pic.twitter.com/bPNPpQus4f", "20180722","221","251","","", "", "Conservative 101"
"1020824344094597121","https://twitter.com/Freddie_Eff/status/1020824344094597121","Freddie_Eff","What the hell are they are teaching in law school? Conservative Law 101 : How to apply your personal ideology to the legal code.", "20180721","0","0","","", "", "Conservative 101"
"1020732212650618880","https://twitter.com/LoveyHope30/status/1020732212650618880","LoveyHope30","Right or wrong, everyone else is allowed opinions. People are allowed to bash people who believe in a conservative way of life, bash Christians, ect & that's all ok bc its freedom of speech but when a Christian or conservative does it, they get fired or bashed? Bullshit 101", "20180721","0","0","","", "", "Conservative 101"
"1020723805369450496","https://twitter.com/rjspann1/status/1020723805369450496","rjspann1","Sexpionage 101 The Right Wing conservative Christian hypocrisy is being exposed. All these high powered conservatives are buying sex and orgies while demonizing and shaming women and LGBTQ’s. The GOP Power brokers ( Mitch McConnell and Paul Ryan) are trying to cover this up! https:// twitter.com/911CORLEBRA777 /status/1020128408561364992 …", "20180721","1","1","","", "", "Conservative 101"
"1020719111972646912","https://twitter.com/Conservative_VW/status/1020719111972646912","Conservative_VW","Being Democrat 101 ... Democrats believe in 52 genders but you only make shirts for 2 of them pic.twitter.com/7QUi126B91", "20180721","52","90","","", "", "Conservative 101"
"1020714068888260610","https://twitter.com/Conservative_VW/status/1020714068888260610","Conservative_VW","BEING DEMOCRAT 101 ... Joe Biden criticizes Trump for the border policy of separating children that Obama and him started ... Democrats always accuse you of doing what their already doing pic.twitter.com/co9Ixv4A1g", "20180721","13","31","","", "", "Conservative 101"
"1020712054854840320","https://twitter.com/Conservative_VW/status/1020712054854840320","Conservative_VW","Being Democrat 101 .... pic.twitter.com/R3576fGVgP", "20180721","12","43","","", "", "Conservative 101"
"1020665052507131905","https://twitter.com/dfutoryan/status/1020665052507131905","dfutoryan","Midterm history 101 : Trump's win a boost to chances for Senate Democratic incumbents: In 2012, Sen. Sherrod Brown faced more than $24 million in ads from conservative groups opposing his first reelection. Six years later, the Democrat has been... https:// wapo.st/2LuCV8y", "20180721","0","0","","", "", "Conservative 101"
"1020613994967699457","https://twitter.com/RandPaulizer/status/1020613994967699457","RandPaulizer","Conservative 101 | #RandPaul single-handedly blocks #BernieSanders bill then mocks him for having Trump... http:// randpaul.trendolizer.com/2018/07/conser vative-101-rand-paul-single-handedly-blocks-bernie-sanders-bill-then-mocks-him-for-having-trum.html … pic.twitter.com/RI56nTQW21", "20180721","0","0","","#RandPaul #BernieSanders", "", "Conservative 101"
